pointNum,X_target,Y_target,X_real,Y_real
0,-55.2773,527.2048,-55.277,527.205
1,-50.2773253709505,527.188871758992,-50.285,527.187
2,-45.2773507419011,527.172943517984,-45.285,527.167
3,-40.2773761128516,527.157015276976,-40.289,527.156
4,-35.2774014838021,527.141087035968,-35.293,527.136
5,-30.2774268547527,527.12515879496,-30.298,527.12
6,-25.2774522257032,527.109230553952,-25.298,527.106
7,-20.2774775966537,527.093302312944,-20.301,527.091
8,-15.2775029676042,527.077374071936,-15.303,527.072
9,-10.2775283385548,527.061445830929,-10.305,527.06
10,-5.2775537095053,527.045517589921,-5.305,527.043
11,-0.27757908045583,527.029589348913,-0.307,527.028
12,4.72239554859365,527.013661107905,4.693,527.013
13,9.72237017764312,526.997732866897,9.69,526.995
14,14.7223448066926,526.981804625889,14.692,526.982
15,19.7223194357421,526.965876384881,19.694,526.965
16,24.7222940647915,526.949948143873,24.69,526.95
17,29.722268693841,526.934019902865,29.691,526.934
18,34.7222433228905,526.918091661857,34.694,526.919
19,39.7222179519399,526.902163420849,39.693,526.904
20,44.7221925809894,526.886235179841,44.694,526.89
21,49.7221672100389,526.870306938833,49.694,526.872
22,54.7221418390883,526.854378697825,54.698,526.857
23,59.7221164681378,526.838450456817,54.698,526.857
24,64.7220910971873,526.82252221581,64.702,526.828
25,69.7220657262368,526.806593974802,69.7,526.809
26,74.7220403552863,526.790665733794,74.702,526.796
27,79.7220149843357,526.774737492786,79.707,526.783
28,84.7219896133852,526.758809251778,84.703,526.765
29,89.7120642424347,526.75408101077,0,0
30,94.7219388714841,526.726952769762,94.709,526.737
31,99.7219135005336,526.711024528754,99.716,526.723
32,104.721888129583,526.695096287746,104.71,526.705
33,109.721862758633,526.679168046738,109.72,526.695
34,114.721837387682,526.66323980573,114.72,526.682
35,119.721812016731,526.647311564722,119.717,526.662
36,124.721786645781,526.631383323714,124.724,526.65
37,129.72176127483,526.615455082706,129.729,526.632
38,134.72173590388,526.599526841698,134.729,526.622
39,139.721710532929,526.58359860069,139.731,526.607
40,144.721685161979,526.567670359683,144.729,526.591
41,149.721659791028,526.551742118675,149.731,526.575
