pointNum,X_target,Y_target,X_real,Y_real
0.000000,-55.277300,527.204800,-464.756354,688.139572
1.000000,-50.277325,527.188872,-459.764330,688.138987
2.000000,-45.277351,527.172944,-454.764300,688.136431
3.000000,-40.277376,527.157015,-449.768301,688.142860
4.000000,-35.277401,527.141087,-444.772271,688.140290
5.000000,-30.277427,527.125159,-439.777254,688.141716
6.000000,-25.277452,527.109231,-434.777245,688.145159
7.000000,-20.277478,527.093302,-429.780232,688.147592
8.000000,-15.277503,527.077374,-424.782205,688.146028
9.000000,-10.277528,527.061446,-419.784203,688.151465
10.000000,-5.277554,527.045518,-414.784183,688.151908
11.000000,-0.277579,527.029589,-409.786170,688.154344
12.000000,4.722396,527.013661,-404.786158,688.156788
13.000000,9.722370,526.997733,-399.789134,688.156221
14.000000,14.722345,526.981805,-394.787128,688.160671
15.000000,19.722319,526.965876,-389.785109,688.161121
16.000000,24.722294,526.949948,-384.789096,688.163551
17.000000,29.722269,526.934020,-379.788080,688.164998
18.000000,34.722243,526.918092,-374.785067,688.167452
19.000000,39.722218,526.902163,-369.786054,688.169892
20.000000,44.722193,526.886235,-364.785045,688.173338
21.000000,49.722167,526.870307,-359.785021,688.172782
22.000000,54.722142,526.854379,-354.781008,688.175239
23.000000,64.722091,526.822522,-344.776986,688.181140
24.000000,69.722066,526.806594,-339.778960,688.179576
25.000000,74.722040,526.790666,-334.776954,688.184027
26.000000,79.722015,526.774737,-329.771948,688.188487
27.000000,84.721990,526.758809,-324.775925,688.187917
28.000000,94.721939,526.726953,-314.769906,688.194825
29.000000,99.721914,526.711025,-309.762897,688.198292
30.000000,104.721888,526.695096,-304.768873,688.197715
31.000000,109.721863,526.679168,-299.758878,688.205193
32.000000,114.721837,526.663240,-294.758872,688.209636
33.000000,119.721812,526.647312,-289.761842,688.207069
34.000000,124.721787,526.631383,-284.754840,688.212537
35.000000,129.721761,526.615455,-279.749816,688.211998
36.000000,134.721736,526.599527,-274.749821,688.219441
37.000000,139.721711,526.583599,-269.747808,688.221892
38.000000,144.721685,526.567670,-264.749792,688.223328
39.000000,149.721660,526.551742,-259.747776,688.224778
40.000000,154.721634,526.535814,-254.742763,688.227239
41.000000,159.721609,526.519886,-249.743757,688.231679
42.000000,164.721584,526.503957,-244.745741,688.233116
43.000000,169.721558,526.488029,-239.743735,688.237566
44.000000,174.721533,526.472101,-234.742729,688.242013
45.000000,179.721508,526.456173,-229.742720,688.245456
46.000000,189.721457,526.424316,-219.745684,688.247332
47.000000,-55.261372,532.204775,-464.757817,693.139606
48.000000,-50.261397,532.188846,-459.766776,693.134018
49.000000,-45.261423,532.172918,-454.773770,693.138437
50.000000,-40.261448,532.156990,-449.773747,693.137881
51.000000,-35.261473,532.141062,-444.775738,693.141317
52.000000,-30.261499,532.125133,-439.783714,693.140733
53.000000,-25.261524,532.109205,-434.780701,693.143186
54.000000,-20.261549,532.093277,-429.781685,693.144626
55.000000,-15.261575,532.077349,-424.780676,693.148073
56.000000,-10.261600,532.061420,-419.787663,693.150492
57.000000,-5.261625,532.045492,-414.787650,693.152936
58.000000,-0.261651,532.029564,-409.789627,693.152372
59.000000,4.738324,532.013636,-404.791617,693.155808
60.000000,9.738298,531.997707,-399.790594,693.155255
61.000000,14.738273,531.981779,-394.788588,693.159706
62.000000,19.738248,531.965851,-389.788565,693.159149
63.000000,24.738222,531.949923,-384.794549,693.160571
64.000000,29.738197,531.933995,-379.789536,693.163032
65.000000,34.738172,531.918066,-374.788513,693.162479
66.000000,39.738146,531.902138,-369.788514,693.168923
67.000000,44.738121,531.886210,-364.788504,693.172366
68.000000,49.738095,531.870282,-359.787478,693.170813
69.000000,54.738070,531.854353,-354.788461,693.172253
70.000000,59.738045,531.838425,-349.781462,693.178720
71.000000,64.738019,531.822497,-344.780439,693.178167
72.000000,69.737994,531.806569,-339.782423,693.179604
73.000000,74.737969,531.790640,-334.778410,693.182061
74.000000,79.737943,531.774712,-329.776418,693.190511
75.000000,84.737918,531.758784,-324.776391,693.188955
76.000000,89.737892,531.742856,-319.774372,693.189405
77.000000,94.737867,531.726927,-314.772369,693.194856
78.000000,99.737842,531.710999,-309.768360,693.198313
79.000000,104.737816,531.695071,-304.766337,693.197763
80.000000,109.737791,531.679143,-299.766324,693.200207
81.000000,114.737766,531.663214,-294.765322,693.205653
82.000000,119.737740,531.647286,-289.765302,693.206097
83.000000,124.737715,531.631358,-284.758306,693.213565
84.000000,129.737690,531.615430,-279.756290,693.215015
85.000000,134.737664,531.599501,-274.754288,693.220465
86.000000,139.737639,531.583573,-269.750268,693.220923
87.000000,144.737613,531.567645,-264.752245,693.220359
88.000000,149.737588,531.551717,-259.752246,693.226802
89.000000,154.737563,531.535789,-254.749237,693.230256
90.000000,159.737537,531.519860,-249.748227,693.233703
91.000000,164.737512,531.503932,-244.748204,693.233147
92.000000,169.737487,531.488004,-239.748188,693.234590
93.000000,174.737461,531.472076,-234.748196,693.243033
94.000000,179.737436,531.456147,-229.748176,693.243477
95.000000,184.737410,531.440219,-224.750160,693.244913
96.000000,-45.245494,537.172893,-454.775230,698.137472
97.000000,-40.245520,537.156965,-449.778214,698.138905
