0.003949685,-0.006145928,0.000381328,0.007527923,0.014055178
2.864354327,2.154021982,2.996563265,2.732841366,3.575382649
5.634852829,4.301398245,5.877079413,5.393932742,6.96961391
8.430404628,6.48993082,8.771537125,8.091173353,10.37277966
11.21287951,8.596186994,11.69443741,10.7338854,13.83213582
14.00061453,10.66339045,14.63319269,13.37130619,17.34110842
