-10.64964487,-7.934994014,-11.28733244,-10.01461734,-13.36695577
-8.074009135,-6.0765788,-8.509714362,-7.640261096,-10.07339666
-5.43134924,-4.101757756,-5.672123369,-5.191877822,-6.762243435
-2.732460999,-2.062303169,-2.849667049,-2.615911549,-3.40327543
-0.002014962,0.006521827,-0.012189173,0.008150867,-0.010560133
